,prob
7261,0.001777365
7262,0.015165413
7263,0.006548919
7264,0.073476555
7265,0.060825926
7266,0.246596663
7267,0.151960324
7268,0.01872354
7269,0.015541031
7270,0.009433963
7271,0.015184892
7272,0.037895913
7273,0.131706935
7274,0.172039477
7275,0.032512872
7276,0.02018486
7277,0.07542672
7278,0.006200566
7279,0.016465018
7280,0.010493102
7281,0.229105587
7282,0.170999109
7283,0.006242983
7284,0.014771995
7285,0.265803907
7286,0.012949517
7287,0.017666264
7288,0.117720244
7289,0.151672305
7290,0.217509667
7291,0.003034436
7292,0.113579192
7293,0.00173056
7294,0.009077797
7295,0.006539156
7296,0.14871789
7297,0.015197751
7298,0.084854061
7299,0.007618789
7300,0.022046127
7301,0.050272237
7302,0.001126256
7303,0.048597789
7304,0.210268338
7305,0.015948063
7306,0.023692843
7307,0.054035966
7308,0.065018233
7309,0.220852089
7310,0.1202778
7311,0.018664923
7312,0.066553883
7313,0.002980899
7314,0.075164202
7315,0.002674334
7316,0.043529775
7317,0.031544387
7318,0.018511009
7319,0.029109649
7320,0.09928969
7321,0.063485975
7322,0.002680093
7323,0.03266578
7324,0.038096187
7325,0.221199372
7326,0.006418724
7327,0.012896791
7328,0.004808629
7329,0.024175344
7330,0.011946286
7331,0.132136427
7332,0.482899078
7333,0.070551125
7334,0.06034608
7335,0.007414022
7336,0.002329968
7337,0.054946356
7338,0.037386363
7339,0.009829636
7340,0.141734099
7341,0.001132495
7342,0.032945594
7343,0.002564826
7344,0.026583536
7345,0.07766898
7346,0.014515205
7347,0.038592374
7348,0.007492249
7349,0.040302722
7350,0.012837009
7351,0.022835249
7352,0.035732386
7353,0.007626896
7354,0.06068265
7355,0.014889602
7356,0.043219447
7357,0.004081901
7358,0.400785325
7359,0.019700548
7360,0.032910609
7361,0.078547111
7362,0.035658409
7363,0.013922054
7364,0.019525018
7365,0.006636036
7366,0.174120141
7367,0.034644055
7368,0.01302517
7369,0.094917995
7370,0.085430849
7371,0.33546893
7372,0.166973126
7373,0.010217211
7374,0.025870579
7375,0.053531678
7376,0.063081162
7377,0.036372519
7378,0.091631254
7379,0.043562252
7380,0.018444932
7381,0.007620944
7382,0.046460395
7383,0.162426506
7384,0.022575931
7385,0.004457844
7386,0.031951679
7387,0.023805883
7388,0.091644169
7389,0.017497302
7390,0.195918967
7391,0.025139213
7392,0.003604852
7393,0.081664647
7394,0.043952185
7395,0.11730797
7396,0.050817062
7397,0.006458106
7398,0.016895496
7399,0.019894146
7400,0.05276249
7401,0.024942163
7402,0.576258471
7403,0.048720797
7404,0.042051145
7405,0.224103121
7406,0.111018789
7407,0.004491699
7408,0.239543308
7409,0.001817213
7410,0.065852062
7411,0.008190594
7412,0.000603352
7413,0.096748697
7414,0.396905817
7415,0.005883361
7416,0.076876228
7417,0.127141528
7418,0.006403592
7419,0.006100289
7420,0.088259312
7421,0.003659723
7422,0.023566617
7423,0.007286828
7424,0.037041687
7425,0.18227017
7426,0.008681954
7427,0.009474068
7428,0.007561438
7429,0.057557725
7430,0.010062098
7431,0.021950923
7432,0.026481154
7433,0.088888707
7434,0.024182996
7435,0.028064643
7436,0.019381036
7437,0.006847779
7438,0.036812028
7439,0.087196339
7440,0.006243515
7441,0.074620939
7442,0.00825619
7443,0.017490242
7444,0.06439395
7445,0.067363118
7446,0.013941697
7447,0.012232875
7448,0.10016526
7449,0.17131294
7450,0.020350313
7451,0.125723382
7452,0.034217829
7453,0.018670315
7454,0.061442559
7455,0.274038888
7456,0.123335254
7457,0.034419658
7458,0.245451986
7459,0.00236979
7460,0.05881896
7461,0.25876689
7462,0.194430482
7463,0.010992732
7464,0.072947215
7465,0.118039766
7466,0.192600736
7467,0.000345783
7468,0.053831598
7469,0.095147233
7470,0.092210607
7471,0.130303392
7472,0.010726733
7473,0.024823784
7474,0.022904875
7475,0.036012457
7476,0.003758707
7477,0.032978289
7478,0.018910371
7479,0.044743337
7480,0.013066024
7481,0.013769727
7482,0.146613321
7483,0.00974675
7484,0.42239895
7485,0.010151976
7486,0.012155604
7487,0.077772171
7488,0.209802447
7489,0.056990143
7490,0.011800118
7491,0.016452425
7492,0.023157193
7493,0.006661551
7494,0.030425679
7495,0.193195746
7496,0.008919706
7497,0.048288018
7498,0.527465721
7499,0.171229359
7500,0.059404811
7501,0.037705487
7502,0.025673377
7503,0.016060498
7504,0.093642136
7505,0.042502153
7506,0.014926906
7507,0.047685804
7508,0.005533443
7509,0.008367829
7510,0.005304132
7511,0.001942435
7512,0.078836001
7513,0.031244215
7514,0.013184222
7515,0.099223651
7516,0.000363818
7517,0.017721043
7518,0.002292487
7519,0.034742889
7520,0.045539857
7521,0.003681427
7522,0.086768104
7523,0.012912725
7524,0.036309238
7525,0.007313827
7526,0.044572973
7527,0.255423199
7528,0.001611252
7529,0.151197109
7530,0.058810009
7531,0.046172849
7532,0.040136228
7533,0.065245708
7534,0.027780073
7535,0.006259499
7536,0.005403395
7537,0.024622247
7538,0.070926099
7539,0.157340306
7540,0.045456746
7541,0.02292313
7542,0.007981658
7543,0.016753901
7544,0.057541651
7545,0.073084244
7546,0.004377383
7547,0.134181384
7548,0.128609274
7549,0.157100377
7550,0.003912612
7551,0.002376787
7552,0.391137194
7553,0.114837701
7554,0.010882877
7555,0.27359045
7556,0.064361684
7557,0.202859239
7558,0.144024284
7559,0.010269066
7560,0.060054647
7561,0.00327479
7562,0.19288414
7563,0.021407587
7564,0.007106835
7565,0.043634629
7566,0.00876028
7567,0.007777521
7568,0.01569592
7569,0.008243725
7570,0.153271755
7571,0.065081151
7572,0.034616828
7573,0.040236043
7574,0.002969526
7575,0.004542292
7576,0.130652302
7577,0.013999363
7578,0.00898182
7579,0.033509437
7580,0.01750787
7581,0.046870285
7582,0.008595032
7583,0.026909555
7584,0.036429189
7585,0.030218776
7586,0.003824891
7587,0.052251173
7588,0.047382886
7589,0.071585062
7590,0.054102166
7591,0.06910592
7592,0.25170903
7593,0.06941309
7594,0.036630295
7595,0.096236609
7596,0.050081158
7597,0.014940643
7598,0.016325977
7599,0.002859673
7600,0.023890199
7601,0.016555492
7602,0.06813748
7603,0.018201111
7604,0.063532765
7605,0.005739674
7606,0.016241786
7607,0.032953548
7608,0.272714915
7609,0.026434378
7610,0.025572648
7611,0.001997848
7612,0.026661795
7613,0.132910632
7614,0.00223022
7615,0.044981774
7616,0.010844898
7617,0.044112818
7618,0.029129249
7619,0.004216433
7620,0.038315548
7621,0.086719569
7622,0.05992573
7623,0.026557419
7624,0.15805235
7625,0.025288963
7626,0.019831676
7627,0.030194763
7628,0.055102033
7629,0.004643603
7630,0.194240921
7631,0.027847256
7632,0.026447374
7633,0.260953678
7634,0.250161835
7635,0.010456484
7636,0.008871563
7637,0.011838978
7638,0.02584729
7639,0.01129679
7640,0.028675843
7641,0.018651772
7642,0.050319287
7643,0.002099726
7644,0.002012309
7645,0.131195952
7646,0.003688426
7647,0.142738587
7648,0.003650857
7649,0.006937894
7650,0.227022054
7651,0.003826927
7652,0.126115756
7653,0.010442394
7654,0.00894588
7655,0.009094725
7656,0.034324009
7657,0.028724325
7658,0.012996595
7659,0.001690006
7660,0.031870318
7661,0.061612307
7662,0.061195357
7663,0.037278185
7664,0.112599589
7665,0.029090368
7666,0.157423497
7667,0.006998435
7668,0.11881366
7669,0.058716575
7670,0.095782495
7671,0.003562321
7672,0.039867672
7673,0.008176301
7674,0.165679548
7675,0.021668937
7676,0.109893037
7677,0.077620902
7678,0.073442679
7679,0.008079318
7680,0.03183319
7681,0.022327398
7682,0.395408837
7683,0.010632368
7684,0.124778683
7685,0.063684963
7686,0.005987874
7687,0.173354662
7688,0.039495503
7689,0.016091507
7690,0.016137558
7691,0.054418548
7692,0.032113027
7693,0.045680459
7694,0.062378389
7695,0.005922901
7696,0.004887442
7697,0.003543605
7698,0.022100841
7699,0.002626054
7700,0.060933811
7701,0.096557375
7702,0.020396835
7703,0.018998134
7704,0.020734457
7705,0.162416196
7706,0.017285209
7707,0.004462237
7708,0.016440638
7709,0.006153454
7710,0.008242822
7711,0.024196001
7712,0.206946852
7713,0.172197347
7714,0.001921535
7715,0.06612411
7716,0.003619956
7717,0.049154004
7718,0.051483851
7719,0.110124856
7720,0.027315659
7721,0.224982092
7722,0.038395062
7723,0.17648745
7724,0.066027342
7725,0.000873396
7726,0.069852421
7727,0.096763588
7728,0.10237561
7729,0.088282743
7730,0.019180132
7731,0.001918349
7732,0.033102167
7733,0.10253807
7734,0.013432544
7735,0.020225342
7736,0.23259001
7737,0.016644984
7738,0.021805801
7739,0.082769269
7740,0.049285122
7741,0.004102512
7742,0.066852721
7743,0.016364201
7744,0.023957565
7745,0.045147797
7746,0.027384343
7747,0.043180681
7748,0.142655523
7749,0.004665735
7750,0.030710815
7751,0.227571345
7752,0.046380806
7753,0.104552896
7754,0.026541301
7755,0.011694544
7756,0.040271946
7757,0.004454603
7758,0.230537174
7759,0.096517081
7760,0.01393911
7761,0.002256945
7762,0.0774341
7763,0.002251951
7764,0.022501834
7765,0.010760162
7766,0.063008276
7767,0.473888776
7768,0.440324581
7769,0.003402367
7770,0.007049099
7771,0.085856346
7772,0.007057678
7773,0.040075462
7774,0.011840367
7775,0.035233796
7776,0.088424946
7777,0.023405144
7778,0.03557329
7779,0.017502387
7780,0.312779599
7781,0.138674666
7782,0.169023096
7783,0.034059596
7784,0.002264788
7785,0.071244637
7786,0.006769202
7787,0.045116427
7788,0.064951106
7789,0.124387812
7790,0.022976709
7791,0.002834261
7792,0.16796016
7793,0.014059278
7794,0.001172799
7795,0.051728124
7796,0.023758359
7797,0.049102626
7798,0.113064854
7799,0.05937342
7800,0.078551974
7801,0.016736142
7802,0.00240054
7803,0.186234411
7804,0.025827482
7805,0.019676294
7806,0.103578481
7807,0.015420665
7808,0.004009389
7809,0.003402767
7810,0.021606712
7811,0.109656482
7812,0.003158156
7813,0.098650923
7814,0.021910683
7815,0.037975895
7816,0.087743657
7817,0.016565915
7818,0.02357051
7819,0.010530269
7820,0.295513409
7821,0.030329831
7822,0.016584491
7823,0.054171359
7824,0.018197231
7825,0.02384017
7826,0.019578552
7827,0.034103904
7828,0.002842453
7829,0.014387965
7830,0.016740049
7831,0.051511078
7832,0.402436293
7833,0.100398918
7834,0.089084625
7835,0.004895513
7836,0.08906905
7837,0.166022586
7838,0.011560289
7839,0.011981666
7840,0.007107687
7841,0.039778253
7842,0.022662688
7843,0.0382797
7844,0.188246215
7845,0.030343139
7846,0.097827147
7847,0.046795621
7848,0.164455665
7849,0.074632607
7850,0.030699228
7851,0.436078049
7852,0.00616034
7853,0.001297869
7854,0.019468505
7855,0.055342045
7856,0.032863224
7857,0.021414878
7858,0.044079447
7859,0.008303933
7860,0.110667197
7861,0.013669979
7862,0.213621267
7863,0.025462755
7864,0.056297618
7865,0.06977232
7866,0.005861999
7867,0.111315526
7868,0.01959378
7869,0.017006071
7870,0.15538005
7871,0.079137075
7872,0.032768037
7873,0.005086047
7874,0.133103688
7875,0.013245684
7876,0.00481675
7877,0.006649353
7878,0.012652314
7879,0.193495231
7880,0.032299536
7881,0.055981209
7882,0.015776371
7883,0.060337111
7884,0.01572838
7885,0.114335044
7886,0.051369248
7887,0.036523005
7888,0.098589265
7889,0.017575894
7890,0.062470433
7891,0.141238388
7892,0.076978776
7893,0.010280288
7894,0.109031954
7895,0.010541709
7896,0.023963499
7897,0.03714481
7898,0.004332046
7899,0.383008726
7900,0.0118489
7901,0.015427496
7902,0.03266919
7903,0.016405275
7904,0.003741196
7905,0.028010999
7906,0.006835801
7907,0.017888048
7908,0.024967456
7909,0.065513791
7910,0.012438786
7911,0.031401863
7912,0.018317366
7913,0.00666727
7914,0.209455814
7915,0.042300426
7916,0.125244541
7917,0.0198618
7918,0.007141406
7919,0.014744329
7920,0.012210174
7921,0.010093239
7922,0.025356174
7923,0.061075014
7924,0.106963375
7925,0.006749437
7926,0.091369446
7927,0.006286006
7928,0.065962577
7929,0.079369998
7930,0.049413669
7931,0.007222106
7932,0.107109509
7933,0.028611098
7934,0.002225563
7935,0.018177385
7936,0.226709378
7937,0.034370785
7938,0.042919737
7939,0.021875133
7940,0.007695551
7941,0.011320317
7942,0.019057491
7943,0.00311416
7944,0.03617218
7945,0.08562039
7946,0.130079515
7947,0.013448891
7948,0.213907654
7949,0.039287744
7950,0.0073025
7951,0.005510476
7952,0.056386255
7953,0.00900492
7954,0.228589406
7955,0.007259071
7956,0.098180033
7957,0.040173461
7958,0.011720739
7959,0.091806826
7960,0.119004568
7961,0.155305697
7962,0.036088283
7963,0.021355792
7964,0.061771298
7965,0.006025816
7966,0.038771971
7967,0.009920603
7968,0.315677965
7969,0.286144587
7970,0.183052315
7971,0.002798
7972,0.004918241
7973,0.237073105
7974,0.001704269
7975,0.133435146
7976,0.036465445
7977,0.014479047
7978,0.090830672
7979,0.313159597
7980,0.005796266
7981,0.036959633
7982,0.002485989
7983,0.004765421
7984,0.001491978
7985,0.365400847
7986,0.074240902
7987,0.036643137
7988,0.007855308
7989,0.005928759
7990,0.00283662
7991,0.016920448
7992,0.023274262
7993,0.204343672
7994,0.087535715
7995,0.029603801
7996,0.184318724
7997,0.152315737
7998,0.026671697
7999,0.342479036
8000,0.01702023
8001,0.143256048
8002,0.066431727
8003,0.016605973
8004,0.002709095
8005,0.008120391
8006,0.028721123
8007,0.012381425
8008,0.019777189
8009,0.075803306
8010,0.064862147
8011,0.005103777
8012,0.024266359
8013,0.036238313
8014,0.089813867
8015,0.033410604
8016,0.006358996
8017,0.029088752
8018,0.007431427
8019,0.144432353
8020,0.142540456
8021,0.009439681
8022,0.005202089
8023,0.044387837
8024,0.092519982
8025,0.087666651
8026,0.041877856
8027,0.027987929
8028,0.006003555
8029,0.016172396
8030,0.166333559
8031,0.056783663
8032,0.516825083
8033,0.011898793
8034,0.017797515
8035,0.135325782
8036,0.013966753
8037,0.43667775
8038,0.005406403
8039,0.051867472
8040,0.085093555
8041,0.029813227
8042,0.011144171
8043,0.002242881
8044,0.011951996
8045,0.026569322
8046,0.100754519
8047,0.002756219
8048,0.024333984
8049,0.054311128
8050,0.020126679
8051,0.013956844
8052,0.002645707
8053,0.01322726
8054,0.042672457
8055,0.057270336
8056,0.011085045
8057,0.006410249
8058,0.043597366
8059,0.005021744
8060,0.005675206
8061,0.001531717
8062,0.021135021
8063,0.024280482
8064,0.003973378
8065,0.016912456
8066,0.006871749
8067,0.081843954
8068,0.001478325
8069,0.037425387
8070,0.008176694
8071,0.027975022
8072,0.023168565
8073,0.035043911
8074,0.018887724
8075,0.005261944
8076,0.001839179
8077,0.003986432
8078,0.051553113
8079,0.002687797
8080,0.029443035
8081,0.009523842
8082,0.046455422
8083,0.008386423
8084,0.113869142
8085,0.031920731
8086,0.025554253
8087,0.026632948
8088,0.044819642
8089,0.010246827
8090,0.014333511
8091,0.009464611
8092,0.088929662
8093,0.076735626
8094,0.033166274
8095,0.003334132
8096,0.017910929
8097,0.002793807
8098,0.04081256
8099,0.203877852
8100,0.028252967
8101,0.018545157
8102,0.052108
8103,0.00690292
8104,0.109862211
8105,0.298112405
8106,0.031410277
8107,0.15234223
8108,0.138139509
8109,0.065976001
8110,0.02786362
8111,0.077673788
8112,0.048888014
8113,0.009007699
8114,0.093455105
8115,0.052092924
8116,0.007333942
8117,0.093156569
8118,0.04117426
8119,0.018442285
8120,0.189136626
8121,0.010853373
8122,0.260171064
8123,0.050885718
8124,0.131853692
8125,0.01020348
8126,0.044224642
8127,0.043271589
8128,0.030909911
8129,0.018758216
8130,0.137517898
8131,0.097708783
8132,0.014079101
8133,0.051824386
8134,0.023122928
8135,0.027885418
8136,0.221474411
8137,0.036108735
8138,0.006931417
8139,0.047606235
8140,0.002024934
8141,0.00954272
8142,0.32873423
8143,0.068575496
8144,0.121823164
8145,0.073673065
8146,0.002520664
8147,0.012602883
8148,0.043359681
8149,0.032445831
8150,0.048435704
8151,0.20007404
8152,0.018990918
8153,0.017639402
8154,0.251658811
8155,0.016812151
8156,0.005503278
8157,0.056247181
8158,0.02848957
8159,0.0162021
8160,0.003859622
8161,0.011711136
8162,0.0543311
8163,0.016647902
8164,0.044764902
8165,0.033552409
8166,0.01694344
8167,0.066008712
8168,0.023079191
8169,0.183085994
8170,0.037355561
8171,0.001958392
8172,0.008009904
8173,0.002099201
8174,0.082327236
8175,0.023914771
8176,0.016760856
8177,0.001500064
8178,0.006853868
8179,0.033845525
8180,0.021111555
8181,0.007035668
8182,0.076758866
8183,0.02451934
8184,0.037980771
8185,0.010596046
8186,0.067707836
8187,0.011691098
8188,0.00691594
8189,0.09151037
8190,0.036657138
8191,0.020926519
8192,0.157704929
8193,0.016859908
8194,0.162382961
8195,0.020283918
8196,0.014538011
8197,0.028567953
8198,0.008127408
8199,0.038254735
8200,0.45125694
8201,0.056211376
8202,0.172511915
8203,0.07515967
8204,0.087705951
8205,0.027473367
8206,0.320199308
8207,0.00393158
8208,0.041905407
8209,0.001320948
8210,0.283491966
8211,0.017832715
8212,0.056258624
8213,0.445157153
8214,0.110303654
8215,0.65924961
8216,0.019420471
8217,0.017291142
8218,0.002467449
8219,0.034910902
8220,0.034838951
8221,0.009084799
8222,0.192899692
8223,0.007763891
8224,0.004282686
8225,0.031444122
8226,0.012796388
8227,0.157301556
8228,0.088340191
8229,0.014075067
8230,0.028322851
8231,0.007376108
8232,0.001415223
8233,0.010269266
8234,0.013828276
8235,0.004015697
8236,0.009807927
8237,0.018790297
8238,0.225236963
8239,0.064619787
8240,0.166602241
8241,0.002555848
8242,0.011114454
8243,0.003172217
8244,0.0101234
8245,0.02593287
8246,0.204523603
8247,0.034078518
8248,0.022376684
8249,0.093798794
8250,0.002024888
8251,0.003477119
8252,0.069905165
8253,0.186595638
8254,0.007541833
8255,0.070501356
8256,0.068381081
8257,0.004578681
8258,0.066639356
8259,0.007280205
8260,0.105208925
8261,0.080496727
8262,0.021006197
8263,0.266525827
8264,0.061918103
8265,0.011287
8266,0.015465467
8267,0.004071591
8268,0.1019819
8269,0.091938878
8270,0.189750189
8271,0.003134351
8272,0.045700233
8273,0.252534552
8274,0.176233035
8275,0.096478675
8276,0.113988012
8277,0.024211773
8278,0.037166745
8279,0.061405697
8280,0.043525259
8281,0.089265
8282,0.101616955
8283,0.043327592
8284,0.01721175
8285,0.036669261
8286,0.0066621
8287,0.088736066
8288,0.013929468
8289,0.022606543
8290,0.143105413
8291,0.001835646
8292,0.005780802
8293,0.005430071
8294,0.149020059
8295,0.211599739
8296,0.205955866
8297,0.07598626
8298,0.338624521
8299,0.004146291
8300,0.074475124
8301,0.066825749
8302,0.008268339
8303,0.002140585
8304,0.004768685
8305,0.064911223
8306,0.019658257
8307,0.03089339
8308,0.028279532
8309,0.001456673
8310,0.042631783
8311,0.02133327
8312,0.012564428
8313,0.034692879
8314,0.021594003
8315,0.012377596
8316,0.012012818
8317,0.003278243
8318,0.100928171
8319,0.133285435
8320,0.007342702
8321,0.01518725
8322,0.120412171
8323,0.008328177
8324,0.039623768
8325,0.012098616
8326,0.008553238
8327,0.083456394
8328,0.022056412
8329,0.009302452
8330,0.228190701
8331,0.023113673
8332,0.007312728
8333,0.018993217
8334,0.01821937
8335,0.000867875
8336,0.05008028
8337,0.063741165
8338,0.035865528
8339,0.01674612
8340,0.065457359
8341,0.075265598
8342,0.035299944
8343,0.031577502
8344,0.4556552
8345,0.007887872
8346,0.060130453
8347,0.001714491
8348,0.074756769
8349,0.010626706
8350,0.036951032
8351,0.0216904
8352,0.022227929
8353,0.091682703
8354,0.001894787
8355,0.132402001
8356,0.07197691
8357,0.041579226
8358,0.030499517
8359,0.004837923
8360,0.006173338
8361,0.095867823
8362,0.005447731
8363,0.079688123
8364,0.006532541
8365,0.019265571
8366,0.013984323
8367,0.000392128
8368,0.027796178
8369,0.152576929
8370,0.079200642
8371,0.064877294
8372,0.150174718
8373,0.037878869
8374,0.008157519
8375,0.003100929
8376,0.036010706
8377,0.008527772
8378,0.082831558
8379,0.004156153
8380,0.007731546
8381,0.008296143
8382,0.03306611
8383,0.01731823
8384,0.015120687
8385,0.002871295
8386,0.00531983
8387,0.023077423
8388,0.126963055
8389,0.100805879
8390,0.053014765
8391,0.089254052
8392,0.00709729
8393,0.01332447
8394,0.003539255
8395,0.017145928
8396,0.028291614
8397,0.03331659
8398,0.003215175
8399,0.006221519
8400,0.002385212
8401,0.026252967
8402,0.017142116
8403,0.00539416
8404,0.051277856
8405,0.098132522
8406,0.006117721
8407,0.05029562
8408,0.021212808
8409,0.00946973
8410,0.483037117
8411,0.01181085
8412,0.024237001
8413,0.006810902
8414,0.141138429
8415,0.096882526
8416,0.015276046
8417,0.032253137
8418,0.095585785
8419,0.005228099
8420,0.211261512
8421,0.302109559
8422,0.01328755
8423,0.037337696
8424,0.001074919
8425,0.00989769
8426,0.245864254
8427,0.004088833
8428,0.044114903
8429,0.506337204
8430,0.037646075
8431,0.016574844
8432,0.059571719
8433,0.109245346
8434,0.027755093
8435,0.011818465
8436,0.103010406
8437,0.002615863
8438,0.058845157
8439,0.002938125
8440,0.032849062
8441,0.162360243
8442,0.013446522
8443,0.125783717
8444,0.104459409
8445,0.037277385
8446,0.049479338
8447,0.025441205
8448,0.056884775
8449,0.16566785
8450,0.533048022
8451,0.235643068
8452,0.053971638
8453,0.001650737
8454,0.091153712
8455,0.044456078
8456,0.091413266
8457,0.053447833
8458,0.189813217
8459,0.028810207
8460,0.065822482
8461,0.007023717
8462,0.162575871
8463,0.151122636
8464,0.003522492
8465,0.064421142
8466,0.002594407
8467,0.053609024
8468,0.217757322
8469,0.010900451
8470,0.038205827
8471,0.041565678
8472,0.084754709
8473,0.0073339
8474,0.005553769
8475,0.031117696
8476,0.013009656
8477,0.083528806
8478,0.015811501
8479,0.017191222
8480,0.056012094
8481,0.003355305
8482,0.002987949
8483,0.039462159
8484,0.003400615
8485,0.108994157
8486,0.013779087
8487,0.007738679
8488,0.04617655
8489,0.053875273
8490,0.336125671
8491,0.019781682
8492,0.027478778
8493,0.056860479
8494,0.006804002
8495,0.341653882
8496,0.02708268
8497,0.01630956
8498,0.03198816
8499,0.020176949
8500,0.051037462
8501,0.181546027
8502,0.005164714
8503,0.008639049
8504,0.055684892
8505,0.002159707
8506,0.009684196
8507,0.074150917
8508,0.006628443
8509,0.004797691
8510,0.006533019
8511,0.021099694
8512,0.00106489
8513,0.052219731
8514,0.007160663
8515,0.045590177
8516,0.149657859
8517,0.049925829
8518,0.028017572
8519,0.147722655
8520,0.032883585
8521,0.002554027
8522,0.061853136
8523,0.096212008
8524,0.022623447
8525,0.022005756
8526,0.045682525
8527,0.262035011
8528,0.37064925
8529,0.08905999
8530,0.006844056
8531,0.051910048
8532,0.012666983
8533,0.022452705
8534,0.10092648
8535,0.128564085
8536,0.010952539
8537,0.016688379
8538,0.113945904
8539,0.339631939
8540,0.063546199
8541,0.014486057
8542,0.156111007
8543,0.019648929
8544,0.00565052
8545,0.073173272
8546,0.252962897
8547,0.040100545
8548,0.100935991
8549,0.007276248
8550,0.009117814
8551,0.01841849
8552,0.015717037
8553,0.006210546
8554,0.004398283
8555,0.150018339
8556,0.022846779
8557,0.013579014
8558,0.042720687
8559,0.044389212
8560,0.054945164
8561,0.035564029
8562,0.02895143
8563,0.006310556
8564,0.005681039
8565,0.019714639
8566,0.0346653
8567,0.000468391
8568,0.045394434
8569,0.036349882
8570,0.089560304
8571,0.022631412
8572,0.015645044
8573,0.023089677
8574,0.041777602
8575,0.040106671
8576,0.034433842
8577,0.021077546
8578,0.020077078
8579,0.008810771
8580,0.047312983
8581,0.018432546
8582,0.002078449
8583,0.022424181
8584,0.011023177
8585,0.015934987
8586,0.03792537
8587,0.143050858
8588,0.020799335
8589,0.044616322
8590,0.00887383
8591,0.018152313
8592,0.061421087
8593,0.004938127
8594,0.013604639
8595,0.010335531
8596,0.02211821
8597,0.004390052
8598,0.004022363
8599,0.017435432
8600,0.028509139
8601,0.007121737
8602,0.223538754
8603,0.05454796
8604,0.013810524
8605,0.028176429
8606,0.023824633
8607,0.004607058
8608,0.013507631
8609,0.028920787
8610,0.025555384
8611,0.035741294
8612,0.001931269
8613,0.050679968
8614,0.047037137
8615,0.007159888
8616,0.031004941
8617,0.014871367
8618,0.153492745
8619,0.011112317
8620,0.02334518
8621,0.072257318
8622,0.107518547
8623,0.096114007
8624,0.000776539
8625,0.006801604
8626,0.011497336
8627,0.007150772
8628,0.117409619
8629,0.040678765
8630,0.021795145
8631,0.039742813
8632,0.021994951
8633,0.037254841
8634,0.011758805
8635,0.05740968
8636,0.00150935
8637,0.08774001
8638,0.080281355
8639,0.013325089
8640,0.009947412
8641,0.025589615
8642,0.001006565
8643,0.01445895
8644,0.002846937
8645,0.020355181
8646,0.004061039
8647,0.003860011
8648,0.005797622
8649,0.021055308
8650,0.024828958
8651,0.001890464
8652,0.028030429
8653,0.024662197
8654,0.109811396
8655,0.007918978
8656,0.022650999
8657,0.031693017
8658,0.033189544
8659,0.005121684
8660,0.120093499
8661,0.01856681
8662,0.06401226
8663,0.120216783
8664,0.050466415
8665,0.231995304
8666,0.06583033
8667,0.007023539
8668,0.021440055
8669,0.158043679
8670,0.12933457
8671,0.035507594
8672,0.117269215
8673,0.005356649
8674,0.039064831
8675,0.093619645
8676,0.013520333
8677,0.031264713
8678,0.013599383
8679,0.064934874
8680,0.014740731
8681,0.020928027
8682,0.013226784
8683,0.014054413
8684,0.00918165
8685,0.110025416
8686,0.034112909
8687,0.116686357
8688,0.019891482
8689,0.007132197
8690,0.016317141
8691,0.008509291
8692,0.013375602
8693,0.174933099
8694,0.009554778
8695,0.093725618
8696,0.031630934
8697,0.006511929
8698,0.141831029
8699,0.011319229
8700,0.017969926
8701,0.048469498
8702,0.026958471
8703,0.009480658
8704,0.098831078
8705,0.136580806
8706,0.135849396
8707,0.006697633
8708,0.006941169
8709,0.058068335
8710,0.253192218
8711,0.034346442
8712,0.014177969
8713,0.006413905
8714,0.058958582
8715,0.127311868
8716,0.049743474
8717,0.06356998
8718,0.039318819
8719,0.005777841
8720,0.075771536
8721,0.010508526
8722,0.02010762
8723,0.003201492
8724,0.166811946
8725,0.01892325
8726,0.220126734
8727,0.016514968
8728,0.062453696
8729,0.006244148
8730,0.010642451
8731,0.114678914
8732,0.044376659
8733,0.055327947
8734,0.139095581
8735,0.020789264
8736,0.084311906
8737,0.026880727
8738,0.00567322
8739,0.082601994
8740,0.007332653
8741,0.210236343
8742,0.023403652
8743,0.027472311
8744,0.031172988
8745,0.067608077
8746,0.013848751
8747,0.094558995
8748,0.006161283
8749,0.017554973
8750,0.025319569
8751,0.010826622
8752,0.034798883
8753,0.077539713
8754,0.010451871
8755,0.064654103
8756,0.005722798
8757,0.373821355
8758,0.006491079
8759,0.215699969
8760,0.003697467
8761,0.031932843
8762,0.010900802
8763,0.073311151
8764,0.048274929
8765,0.002343109
8766,0.036008899
8767,0.009943154
8768,0.009594562
8769,0.02997858
8770,0.017304337
8771,0.071118652
8772,0.007134434
8773,0.049120172
8774,0.03970992
8775,0.025209833
8776,0.012341438
8777,0.054800645
8778,0.022913524
8779,0.002839136
8780,0.12245289
8781,0.004500398
8782,0.026641797
8783,0.038034091
8784,0.071243956
8785,0.020428565
8786,0.301453266
8787,0.002185612
8788,0.046734575
8789,0.334828665
8790,0.073152415
8791,0.110851003
8792,0.008328269
8793,0.013893363
8794,0.033541952
8795,0.152174468
8796,0.063727896
8797,0.004269912
8798,0.02801888
8799,0.012525344
8800,0.086863345
8801,0.092346938
8802,0.009895377
8803,0.028993043
8804,0.018620712
8805,0.020938809
8806,0.023937787
8807,0.054591002
8808,0.073819068
8809,0.053330891
8810,0.513564735
8811,0.017201307
8812,0.130608089
8813,0.044130144
8814,0.022298018
8815,0.095067785
